SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
162,06,000,45736,00000,00000,0,A,Maricopa city,California,1154,1154,1156,1161,1169,1177,1185,1188,1183
162,06,000,45778,00000,00000,0,A,Marina city,California,19718,19718,19747,19909,20198,20334,20747,21138,21688
162,06,000,46114,00000,00000,0,A,Martinez city,California,35824,36036,36171,36531,36855,37151,37484,38018,38259
162,06,000,46170,00000,00000,0,A,Marysville city,California,12072,12072,12092,12104,12131,12176,12200,12187,12249
162,06,000,46492,00000,00000,0,A,Maywood city,California,27395,27395,27405,27525,27612,27696,27720,27728,27633
162,06,000,46828,00000,00000,0,A,Mendota city,California,11014,11148,11179,11356,11382,11381,11377,11398,11418
162,06,000,46842,00000,00000,0,A,Menifee city,California,77519,77519,78088,79874,81294,83357,84900,86833,88531
162,06,000,46870,00000,00000,0,A,Menlo Park city,California,32026,32032,32103,32504,32889,33062,33236,33372,33888
162,06,000,46898,00000,00000,0,A,Merced city,California,78958,78957,79165,79825,80407,80904,81351,82015,82594
162,06,000,47486,00000,00000,0,A,Millbrae city,California,21532,21530,21573,21857,22137,22480,22652,22735,22661
162,06,000,47710,00000,00000,0,A,Mill Valley city,California,13903,13903,13923,14066,14157,14312,14386,14385,14350
162,06,000,47766,00000,00000,0,A,Milpitas city,California,66790,66815,66740,67145,68898,69956,73480,77269,77528
162,06,000,48256,00000,00000,0,A,Mission Viejo city,California,93305,93112,93276,94141,94819,96219,96851,96744,96396
162,06,000,48354,00000,00000,0,A,Modesto city,California,201165,203119,203384,204224,205410,206582,208333,210088,212175
162,06,000,48648,00000,00000,0,A,Monrovia city,California,36590,36590,36603,36785,36922,37073,37161,37248,37126
162,06,000,48690,00000,00000,0,A,Montague city,California,1443,1443,1444,1433,1415,1398,1394,1397,1399
162,06,000,48788,00000,00000,0,A,Montclair city,California,36664,36664,36775,37340,37531,38042,38362,38607,38944
162,06,000,48816,00000,00000,0,A,Montebello city,California,62500,62490,62515,62991,63247,63433,63498,63553,63335
162,06,000,48872,00000,00000,0,A,Monterey city,California,27810,27492,27691,28079,28598,28488,28440,28394,28454
162,06,000,48914,00000,00000,0,A,Monterey Park city,California,60269,60256,60271,60577,60801,60980,61036,61114,61075
162,06,000,48956,00000,00000,0,A,Monte Sereno city,California,3341,3373,3387,3418,3460,3499,3528,3536,3554
162,06,000,49138,00000,00000,0,A,Moorpark city,California,34421,34421,34552,34833,34955,35094,35450,35983,36481
162,06,000,49187,00000,00000,0,A,Moraga town,California,16016,16006,16062,16318,16486,16763,16996,17206,17416
162,06,000,49270,00000,00000,0,A,Moreno Valley city,California,193365,193365,194353,196800,198543,200588,202334,203438,205499
162,06,000,49278,00000,00000,0,A,Morgan Hill city,California,37882,37878,37990,38763,39419,40945,41939,42764,44155
162,06,000,49362,00000,00000,0,A,Morro Bay city,California,10234,10234,10248,10285,10377,10464,10523,10610,10648
162,06,000,49670,00000,00000,0,A,Mountain View city,California,74066,74020,74275,75155,76565,77988,79079,80096,80447
162,06,000,49852,00000,00000,0,A,Mount Shasta city,California,3394,3394,3392,3359,3318,3273,3283,3291,3292
162,06,000,50076,00000,00000,0,A,Murrieta city,California,103466,103428,103956,105163,106374,107279,108035,109417,111674
162,06,000,50258,00000,00000,0,A,Napa city,California,76915,77117,77242,77831,78390,79039,79786,80215,80416
162,06,000,50398,00000,00000,0,A,National City city,California,58582,58560,58649,59106,59486,59907,60294,60897,61147
162,06,000,50734,00000,00000,0,A,Needles city,California,4844,4844,4855,4898,4923,4936,4960,4977,4988
162,06,000,50874,00000,00000,0,A,Nevada City city,California,3068,3064,3077,3102,3095,3097,3071,3150,3145
162,06,000,50916,00000,00000,0,A,Newark city,California,42573,42573,42647,43050,43583,44124,44666,45184,45810
162,06,000,51140,00000,00000,0,A,Newman city,California,10224,10263,10279,10540,10601,10657,10748,10886,11123
162,06,000,51182,00000,00000,0,A,Newport Beach city,California,85186,85219,85373,86180,86694,87070,86889,86765,86688
162,06,000,51560,00000,00000,0,A,Norco city,California,27063,27063,27095,27229,27332,26909,26890,26202,26714
162,06,000,52526,00000,00000,0,A,Norwalk city,California,105549,105549,105581,106049,106185,106380,106491,106531,106178
162,06,000,52582,00000,00000,0,A,Novato city,California,51904,51904,52018,52737,53266,54205,54934,55486,56004
162,06,000,52694,00000,00000,0,A,Oakdale city,California,20675,20641,20727,20866,21155,21403,21727,22105,22564
162,06,000,53000,00000,00000,0,A,Oakland city,California,390724,390905,391724,396515,401704,407205,413313,417870,420005
162,06,000,53070,00000,00000,0,A,Oakley city,California,35432,35432,35686,36629,37214,38177,39137,39682,40622
162,06,000,53322,00000,00000,0,A,Oceanside city,California,167086,166992,167580,169635,171361,173003,174237,175130,175464
162,06,000,53476,00000,00000,0,A,Ojai city,California,7461,7461,7476,7513,7541,7576,7601,7602,7585
162,06,000,53896,00000,00000,0,A,Ontario city,California,163924,163921,164419,165907,166909,167487,168607,170755,173212
162,06,000,53980,00000,00000,0,A,Orange city,California,136416,136432,136816,138345,139281,139911,139371,140431,140504
162,06,000,54008,00000,00000,0,A,Orange Cove city,California,9078,9072,9084,9525,9546,9552,9547,9571,9586
162,06,000,54232,00000,00000,0,A,Orinda city,California,17643,17751,17818,18127,18336,18676,18967,19221,19470
162,06,000,54274,00000,00000,0,A,Orland city,California,7291,7332,7369,7455,7410,7460,7518,7535,7587
162,06,000,54386,00000,00000,0,A,Oroville city,California,15546,18708,18688,18595,18646,18754,18957,18988,19033
162,06,000,54652,00000,00000,0,A,Oxnard city,California,197899,197966,198518,200034,201277,203055,204877,206566,207906
162,06,000,54806,00000,00000,0,A,Pacifica city,California,37234,37295,37364,37831,38331,38693,39007,39162,39062
162,06,000,54848,00000,00000,0,A,Pacific Grove city,California,15041,15039,15084,15242,15394,15486,15547,15604,15624
162,06,000,55156,00000,00000,0,A,Palmdale city,California,152750,152746,153006,154217,155181,156890,157220,157433,157356
162,06,000,55184,00000,00000,0,A,Palm Desert city,California,48445,48448,48696,49288,49842,50442,51030,51678,52231
162,06,000,55254,00000,00000,0,A,Palm Springs city,California,44552,44538,44776,45241,45759,46216,46717,47201,47689
162,06,000,55282,00000,00000,0,A,Palo Alto city,California,64403,64409,64580,65398,66151,66654,66791,66567,67024
162,06,000,55380,00000,00000,0,A,Palos Verdes Estates city,California,13438,13438,13440,13498,13535,13577,13589,13596,13586
162,06,000,55520,00000,00000,0,A,Paradise town,California,26218,26217,26200,26085,26204,26303,26412,26457,26551
162,06,000,55618,00000,00000,0,A,Paramount city,California,54098,54098,54124,54400,54682,54978,55052,55100,54909
162,06,000,55856,00000,00000,0,A,Parlier city,California,14494,14508,14533,14628,14726,14826,14945,15095,15179
162,06,000,56000,00000,00000,0,A,Pasadena city,California,137122,137124,137170,137846,138378,139643,139924,141438,142059
162,06,000,56112,00000,00000,0,A,Patterson city,California,20413,20485,20511,20594,20719,20891,21193,21451,21776
162,06,000,56700,00000,00000,0,A,Perris city,California,68386,68548,69006,70476,71333,72435,73687,74851,76331
162,06,000,56784,00000,00000,0,A,Petaluma city,California,57941,57941,58029,58254,58778,59392,59814,60358,60530
162,06,000,56924,00000,00000,0,A,Pico Rivera city,California,62942,62948,62974,63301,63550,63748,63814,63850,63635
162,06,000,56938,00000,00000,0,A,Piedmont city,California,10667,10686,10707,10814,10950,11087,11227,11338,11353
162,06,000,57288,00000,00000,0,A,Pinole city,California,18390,18330,18383,18540,18713,18891,19059,19208,19293
162,06,000,57414,00000,00000,0,A,Pismo Beach city,California,7655,7650,7665,7693,7784,7861,7910,8133,8198
162,06,000,57456,00000,00000,0,A,Pittsburg city,California,63264,63259,63543,64588,65566,66683,67982,69192,70679
162,06,000,57526,00000,00000,0,A,Placentia city,California,50533,50893,50994,51541,51915,52192,52198,52279,52228
162,06,000,57540,00000,00000,0,A,Placerville city,California,10389,10389,10379,10330,10344,10457,10565,10648,10681
162,06,000,57764,00000,00000,0,A,Pleasant Hill city,California,33152,33114,33204,33480,33794,34119,34427,34698,34853
162,06,000,57792,00000,00000,0,A,Pleasanton city,California,70285,70273,70406,71181,72174,74098,77509,79185,82270
162,06,000,57834,00000,00000,0,A,Plymouth city,California,1005,979,977,969,961,956,953,961,971
162,06,000,57876,00000,00000,0,A,Point Arena city,California,449,449,449,448,448,449,451,451,452
162,06,000,58072,00000,00000,0,A,Pomona city,California,149058,149030,149111,149825,150619,151230,152317,152396,152494
162,06,000,58240,00000,00000,0,A,Porterville city,California,54165,57287,57403,57832,58027,58166,58262,59000,58978
162,06,000,58296,00000,00000,0,A,Port Hueneme city,California,21723,21723,21707,21739,21818,22129,22057,22354,22277
162,06,000,58352,00000,00000,0,A,Portola city,California,2104,2104,2094,2057,2007,1955,1923,1901,1920
162,06,000,58380,00000,00000,0,A,Portola Valley town,California,4353,4353,4360,4413,4470,4516,4572,4594,4597
162,06,000,58520,00000,00000,0,A,Poway city,California,47811,47806,47968,48677,49091,49488,49784,50018,50077
162,06,000,59444,00000,00000,0,A,Rancho Cordova city,California,64776,64805,65097,66027,66831,67846,69542,70783,72326
162,06,000,59451,00000,00000,0,A,Rancho Cucamonga city,California,165269,165353,166258,168070,170233,171214,173753,174771,176534
162,06,000,59500,00000,00000,0,A,Rancho Mirage city,California,17218,17220,17301,17452,17580,17721,17886,18016,18194
162,06,000,59514,00000,00000,0,A,Rancho Palos Verdes city,California,41643,41657,41677,42054,42255,42399,42459,42492,42435
162,06,000,59587,00000,00000,0,A,Rancho Santa Margarita city,California,47853,47855,47938,48387,48680,49143,49176,49120,48969
162,06,000,59892,00000,00000,0,A,Red Bluff city,California,14076,14076,14094,14049,14044,14018,13984,14084,14158
162,06,000,59920,00000,00000,0,A,Redding city,California,89861,89861,89921,90373,90680,91110,91561,91464,91808
162,06,000,59962,00000,00000,0,A,Redlands city,California,68747,68667,68824,69379,69751,69963,70425,70852,71288
162,06,000,60018,00000,00000,0,A,Redondo Beach city,California,66748,66748,66774,67097,67385,67608,67673,67772,67867
162,06,000,60102,00000,00000,0,A,Redwood City city,California,76815,76802,77020,78016,79249,81051,82686,85066,84950
162,06,000,60242,00000,00000,0,A,Reedley city,California,24194,24226,24346,24718,24819,24984,25385,25531,25582
162,06,000,60466,00000,00000,0,A,Rialto city,California,99171,99150,99408,100712,101504,101841,102395,102858,103314
162,06,000,60620,00000,00000,0,A,Richmond city,California,103701,103645,104053,105342,106485,107541,108328,109340,109813
162,06,000,60704,00000,00000,0,A,Ridgecrest city,California,27616,27616,27694,27927,28314,28617,28652,28692,28701
162,06,000,60900,00000,00000,0,A,Rio Dell city,California,3368,3368,3372,3394,3366,3369,3370,3378,3408
162,06,000,60984,00000,00000,0,A,Rio Vista city,California,7360,7367,7391,7453,7560,7727,8027,8313,8641
162,06,000,61026,00000,00000,0,A,Ripon city,California,14297,14297,14340,14499,14629,14714,14914,15093,15463
162,06,000,61068,00000,00000,0,A,Riverbank city,California,22678,22678,22774,23128,23270,23460,23687,23983,24389
162,06,000,62000,00000,00000,0,A,Riverside city,California,303871,303990,305607,309771,312803,316106,318457,321280,324722
162,06,000,62364,00000,00000,0,A,Rocklin city,California,56974,57019,57397,58387,58971,59666,60150,61047,62787
162,06,000,62546,00000,00000,0,A,Rohnert Park city,California,40971,40818,40867,41017,41120,41378,42160,42348,42622
162,06,000,62602,00000,00000,0,A,Rolling Hills city,California,1860,1860,1861,1869,1882,1890,1889,1887,1887
162,06,000,62644,00000,00000,0,A,Rolling Hills Estates city,California,8067,8060,8065,8109,8159,8201,8213,8231,8231
162,06,000,62896,00000,00000,0,A,Rosemead city,California,53764,53771,53815,54096,54323,54531,54581,54593,54500
162,06,000,62938,00000,00000,0,A,Roseville city,California,118788,118660,119372,122256,124061,126494,128199,129918,132671
162,06,000,62980,00000,00000,0,A,Ross town,California,2415,2415,2418,2437,2446,2468,2480,2477,2467
162,06,000,64000,00000,00000,0,A,Sacramento city,California,466488,466488,467597,471425,475113,479201,483920,489202,495234
162,06,000,64140,00000,00000,0,A,St. Helena city,California,5814,5816,5827,5869,5894,5938,5970,6062,6154
162,06,000,64224,00000,00000,0,A,Salinas city,California,150441,150498,150811,152577,154096,155361,156149,156674,157218
162,06,000,64434,00000,00000,0,A,San Anselmo town,California,12336,12336,12350,12451,12501,12621,12659,12645,12599
162,06,000,65000,00000,00000,0,A,San Bernardino city,California,209924,209961,210218,211912,213062,213852,214431,215550,216239
162,06,000,65028,00000,00000,0,A,San Bruno city,California,41114,41053,41104,41534,42113,42552,42914,43076,42957
162,06,000,65042,00000,00000,0,A,San Buenaventura (Ventura) city,California,106433,107231,107143,107740,108480,108868,109151,109338,109592
162,06,000,65070,00000,00000,0,A,San Carlos city,California,28406,28406,28455,28801,29181,29466,29737,29855,29797
162,06,000,65084,00000,00000,0,A,San Clemente city,California,63522,63482,63615,64311,64717,64967,65073,65253,65309
162,06,000,65112,00000,00000,0,A,Sand City city,California,334,334,335,338,340,344,379,380,383
162,06,000,66000,00000,00000,0,A,San Diego city,California,1307402,1301722,1306153,1320686,1338983,1358242,1379299,1390915,1406630
162,06,000,66070,00000,00000,0,A,San Dimas city,California,33371,33375,33389,33552,33701,33822,34413,34433,34338
162,06,000,66140,00000,00000,0,A,San Fernando city,California,23645,23646,23658,23780,23827,24154,24474,24788,24717
162,06,000,67000,00000,00000,0,A,San Francisco city,California,805235,805193,805766,815672,828816,839280,850424,862004,870887
162,06,000,67042,00000,00000,0,A,San Gabriel city,California,39718,39634,39652,39854,40013,40124,40159,40194,40404
162,06,000,67056,00000,00000,0,A,Sanger city,California,24270,24255,24303,24467,24542,24625,24716,24857,25007
162,06,000,67112,00000,00000,0,A,San Jacinto city,California,44199,44199,44415,44980,45420,45910,46346,46777,47413
162,06,000,67126,00000,00000,0,A,San Joaquin city,California,4001,3994,3997,3998,4004,4010,4011,4020,4024
162,06,000,68000,00000,00000,0,A,San Jose city,California,945942,952555,955290,970823,984151,1001580,1013237,1022627,1025350
162,06,000,68014,00000,00000,0,A,San Juan Bautista city,California,1862,1862,1869,1882,1901,1920,1931,1950,1975
162,06,000,68028,00000,00000,0,A,San Juan Capistrano city,California,34593,34706,34778,35188,35450,35891,36147,36297,36276
162,06,000,68084,00000,00000,0,A,San Leandro city,California,84950,84952,85136,85961,87054,88141,89233,90414,90465
162,06,000,68154,00000,00000,0,A,San Luis Obispo city,California,45119,45164,45219,45411,45827,46362,46633,47205,47536
162,06,000,68196,00000,00000,0,A,San Marcos city,California,83781,83654,83980,85123,87022,89671,92694,92673,95261
162,06,000,68224,00000,00000,0,A,San Marino city,California,13147,13142,13147,13211,13259,13310,13342,13387,13365
162,06,000,68252,00000,00000,0,A,San Mateo city,California,97207,97207,97430,98607,99933,101379,102658,103269,103959
162,06,000,68294,00000,00000,0,A,San Pablo city,California,29139,29134,29108,29160,29438,29718,29986,30312,30536
162,06,000,68364,00000,00000,0,A,San Rafael city,California,57713,57717,57830,58276,58475,59039,59188,59123,58954
162,06,000,68378,00000,00000,0,A,San Ramon city,California,72148,71454,71650,72264,72941,73645,74381,75100,75639
162,06,000,69000,00000,00000,0,A,Santa Ana city,California,324528,324792,325480,328611,331170,334411,334136,334019,334217
162,06,000,69070,00000,00000,0,A,Santa Barbara city,California,88410,88411,88537,88758,89520,90369,91169,91635,91930
162,06,000,69084,00000,00000,0,A,Santa Clara city,California,116468,116497,116845,117934,119463,120570,121893,125697,125948
162,06,000,69088,00000,00000,0,A,Santa Clarita city,California,176320,176296,176416,177573,178496,179296,180340,181322,181972
162,06,000,69112,00000,00000,0,A,Santa Cruz city,California,59946,59948,60606,61442,61981,62769,63193,64112,64465
162,06,000,69154,00000,00000,0,A,Santa Fe Springs city,California,16223,16221,16264,16522,16750,17027,17412,17920,18027
162,06,000,69196,00000,00000,0,A,Santa Maria city,California,99553,99597,99733,100429,101350,102350,103388,104857,106290
162,06,000,70000,00000,00000,0,A,Santa Monica city,California,89736,89742,89791,90600,91508,92276,92346,92685,92478
162,06,000,70042,00000,00000,0,A,Santa Paula city,California,29321,29321,29387,29831,30009,30193,30453,30441,30335
162,06,000,70098,00000,00000,0,A,Santa Rosa city,California,167815,167834,168097,169212,170197,171820,173773,174727,175155
162,06,000,70224,00000,00000,0,A,Santee city,California,53413,53414,53652,54575,55478,56271,56983,57640,57834
162,06,000,70280,00000,00000,0,A,Saratoga city,California,29926,29971,30064,30342,30677,30938,30945,30842,30767
162,06,000,70364,00000,00000,0,A,Sausalito city,California,7061,6942,6950,7010,7037,7107,7153,7150,7125
162,06,000,70588,00000,00000,0,A,Scotts Valley city,California,11580,11581,11594,11631,11667,11758,11846,11925,11928
162,06,000,70686,00000,00000,0,A,Seal Beach city,California,24168,24072,24115,24344,24496,24584,24555,24516,24440
162,06,000,70742,00000,00000,0,A,Seaside city,California,33025,33025,33100,33393,33822,34046,34069,34382,34312
162,06,000,70770,00000,00000,0,A,Sebastopol city,California,7379,7392,7402,7471,7522,7591,7642,7667,7678
162,06,000,70882,00000,00000,0,A,Selma city,California,23219,23226,23317,23445,23775,24160,24234,24349,24597
162,06,000,71106,00000,00000,0,A,Shafter city,California,16988,16988,17051,17339,17099,17183,17531,18297,18945
162,06,000,71225,00000,00000,0,A,Shasta Lake city,California,10164,10164,10148,10120,10127,10144,10159,10145,10162
162,06,000,71806,00000,00000,0,A,Sierra Madre city,California,10917,10917,10921,10974,11017,11056,11087,11099,11057
162,06,000,71876,00000,00000,0,A,Signal Hill city,California,11016,11016,11020,11072,11162,11314,11450,11499,11649
162,06,000,72016,00000,00000,0,A,Simi Valley city,California,124237,124239,124497,125111,125433,126055,126482,126365,126327
162,06,000,72506,00000,00000,0,A,Solana Beach city,California,12867,12867,12902,13027,13141,13250,13321,13416,13449
162,06,000,72520,00000,00000,0,A,Soledad city,California,25738,25738,26025,26408,26485,25811,25281,24931,25622
162,06,000,72576,00000,00000,0,A,Solvang city,California,5245,5245,5256,5285,5338,5391,5509,5728,5802
162,06,000,72646,00000,00000,0,A,Sonoma city,California,10648,10652,10667,10711,10815,10883,10981,11022,11054
162,06,000,72674,00000,00000,0,A,Sonora city,California,4903,4904,4898,4861,4811,4808,4803,4810,4823
162,06,000,72996,00000,00000,0,A,South El Monte city,California,20116,20116,20127,20236,20318,20403,20420,20758,20883
162,06,000,73080,00000,00000,0,A,South Gate city,California,94396,94417,94473,94726,94768,94910,95013,95881,95538
162,06,000,73108,00000,00000,0,A,South Lake Tahoe city,California,21403,21401,21416,21371,21291,21355,21504,21697,21717
162,06,000,73220,00000,00000,0,A,South Pasadena city,California,25619,25619,25630,25750,25864,25950,25986,26002,25913
162,06,000,73262,00000,00000,0,A,South San Francisco city,California,63632,63664,63765,64546,65694,66308,66824,67097,66980
162,06,000,73962,00000,00000,0,A,Stanton city,California,38186,37827,37916,38275,38443,38625,38575,38713,38644
162,06,000,75000,00000,00000,0,A,Stockton city,California,291707,291726,292536,295157,297021,297545,301278,304568,307072
162,06,000,75630,00000,00000,0,A,Suisun City city,California,28111,28104,28148,28319,28521,28732,29147,29366,29505
162,06,000,77000,00000,00000,0,A,Sunnyvale city,California,140081,140058,140506,143868,146522,148089,149601,151119,152771
162,06,000,77364,00000,00000,0,A,Susanville city,California,17947,17943,17725,17284,16614,15519,15522,15235,14843
162,06,000,77392,00000,00000,0,A,Sutter Creek city,California,2501,2514,2509,2492,2467,2456,2470,2490,2516
162,06,000,77574,00000,00000,0,A,Taft city,California,9327,9288,9283,9286,8928,8933,8897,9476,9373
162,06,000,78092,00000,00000,0,A,Tehachapi city,California,14414,14414,14361,14328,13827,13296,13243,13025,12495
162,06,000,78106,00000,00000,0,A,Tehama city,California,418,418,419,415,414,411,411,414,416
162,06,000,78120,00000,00000,0,A,Temecula city,California,100097,100173,100891,102885,104603,106422,109091,111600,113054
162,06,000,78148,00000,00000,0,A,Temple City city,California,35558,35551,35566,35767,35925,35992,36018,36157,36365
162,06,000,78582,00000,00000,0,A,Thousand Oaks city,California,126683,126520,126800,127452,127852,128449,128917,128914,128888
162,06,000,78666,00000,00000,0,A,Tiburon town,California,8962,8962,8974,9052,9089,9181,9213,9208,9176
162,06,000,80000,00000,00000,0,A,Torrance city,California,145438,145434,145490,146249,146831,147314,147537,147641,147195
162,06,000,80238,00000,00000,0,A,Tracy city,California,82922,83353,83580,84303,84781,84945,85836,87019,89274
162,06,000,80448,00000,00000,0,A,Trinidad city,California,367,367,367,366,362,359,357,356,359
162,06,000,80588,00000,00000,0,A,Truckee town,California,16180,16164,16167,16163,16111,16120,16274,16290,16391
162,06,000,80644,00000,00000,0,A,Tulare city,California,59278,59314,59467,59888,60773,61058,61614,62103,62779
162,06,000,80686,00000,00000,0,A,Tulelake city,California,1010,1010,1012,1006,997,990,989,992,991
162,06,000,80812,00000,00000,0,A,Turlock city,California,68549,68617,68779,69221,69747,70333,70994,71955,72796
162,06,000,80854,00000,00000,0,A,Tustin city,California,75540,75301,75490,76297,77703,78269,80305,80232,80395
162,06,000,80994,00000,00000,0,A,Twentynine Palms city,California,25048,25048,25106,25386,25665,25752,25839,25970,26049
162,06,000,81134,00000,00000,0,A,Ukiah city,California,16075,16075,16018,15930,15924,15871,15902,15865,15882
162,06,000,81204,00000,00000,0,A,Union City city,California,69516,69524,69654,70642,71718,72620,73523,74246,75322
162,06,000,81344,00000,00000,0,A,Upland city,California,73732,73732,73925,74559,75082,75393,75798,76238,76684
162,06,000,81554,00000,00000,0,A,Vacaville city,California,92428,92425,92573,93257,93698,94090,95519,96419,98303
162,06,000,81666,00000,00000,0,A,Vallejo city,California,115942,115940,116182,116780,117690,118669,119802,120759,121299
162,06,000,82422,00000,00000,0,A,Vernon city,California,112,112,112,113,113,113,113,113,113
162,06,000,82590,00000,00000,0,A,Victorville city,California,115903,115921,116339,118036,120071,121032,121521,121905,122265
162,06,000,82744,00000,00000,0,A,Villa Park city,California,5812,5822,5832,5889,5925,5953,5946,5940,5918
162,06,000,82954,00000,00000,0,A,Visalia city,California,124442,124470,124840,125751,126623,127518,128726,129653,131074
162,06,000,82996,00000,00000,0,A,Vista city,California,93834,93712,93959,94988,96027,96967,97809,100474,101659
162,06,000,83332,00000,00000,0,A,Walnut city,California,29172,29172,29209,29507,29897,29988,30021,30069,30047
162,06,000,83346,00000,00000,0,A,Walnut Creek city,California,64173,64165,64343,64876,65578,66856,67516,68685,69122
162,06,000,83542,00000,00000,0,A,Wasco city,California,25545,25552,25687,25854,25492,25941,26242,26210,26395
162,06,000,83612,00000,00000,0,A,Waterford city,California,8456,8456,8467,8501,8551,8595,8703,8774,8861
162,06,000,83668,00000,00000,0,A,Watsonville city,California,51199,51199,51285,51580,51881,52412,52954,53519,53796
162,06,000,83850,00000,00000,0,A,Weed city,California,2967,2967,2980,2985,2940,2888,2718,2552,2654
162,06,000,84200,00000,00000,0,A,West Covina city,California,106098,106125,106179,106883,107313,107631,107769,107860,107847
162,06,000,84410,00000,00000,0,A,West Hollywood city,California,34399,34398,34418,34595,34748,35236,35625,36011,36698
162,06,000,84438,00000,00000,0,A,Westlake Village city,California,8270,8303,8308,8359,8415,8461,8471,8478,8452
162,06,000,84550,00000,00000,0,A,Westminster city,California,89701,89613,89805,90805,91384,91804,91734,91730,91565
162,06,000,84606,00000,00000,0,A,Westmorland city,California,2225,2223,2228,2252,2257,2258,2265,2262,2269
162,06,000,84816,00000,00000,0,A,West Sacramento city,California,48744,48744,48858,49164,49627,50089,51749,52506,52981
162,06,000,85012,00000,00000,0,A,Wheatland city,California,3456,3504,3513,3520,3530,3514,3518,3739,3783
162,06,000,85292,00000,00000,0,A,Whittier city,California,85331,85317,85353,85752,86139,86536,86726,86946,86883
162,06,000,85446,00000,00000,0,A,Wildomar city,California,32176,32220,32438,32956,33310,33746,35261,35493,36042
162,06,000,85586,00000,00000,0,A,Williams city,California,5123,5123,5136,5141,5142,5168,5142,5151,5192
162,06,000,85600,00000,00000,0,A,Willits city,California,4888,4890,4887,4851,4843,4831,4839,4845,4872
162,06,000,85684,00000,00000,0,A,Willows city,California,6166,6166,6147,6151,6105,6089,6097,6057,6077
162,06,000,85922,00000,00000,0,A,Windsor town,California,26801,26795,26823,26908,27036,27208,27333,27427,27555
162,06,000,86034,00000,00000,0,A,Winters city,California,6624,6624,6623,6840,6880,6907,6929,7007,7144
162,06,000,86300,00000,00000,0,A,Woodlake city,California,7279,7279,7302,7320,7353,7599,7630,7627,7623
162,06,000,86328,00000,00000,0,A,Woodland city,California,55468,55473,55550,55765,56288,56738,57335,58339,59068
162,06,000,86440,00000,00000,0,A,Woodside town,California,5287,5287,5296,5361,5421,5476,5521,5547,5551
162,06,000,86832,00000,00000,0,A,Yorba Linda city,California,64234,64193,64442,65712,66434,66972,67538,67690,68235
162,06,000,86930,00000,00000,0,A,Yountville city,California,2933,2933,2953,2984,2963,2967,2997,3008,3010
162,06,000,86944,00000,00000,0,A,Yreka city,California,7765,7765,7791,7754,7662,7569,7562,7584,7596
162,06,000,86972,00000,00000,0,A,Yuba City city,California,64925,65634,65677,65454,65395,65732,66060,66604,66845
162,06,000,87042,00000,00000,0,A,Yucaipa city,California,51367,51371,51517,52035,52401,52709,52930,53188,53309
162,06,000,87056,00000,00000,0,A,Yucca Valley town,California,20700,20700,20750,20934,21076,21142,21417,21543,21652
050,06,001,00000,00000,00000,0,A,Alameda County,California,1510271,1510261,1513653,1532019,1555542,1581226,1608868,1632747,1647704
157,06,001,00562,00000,00000,1,A,Alameda city,California,73812,73812,73964,74730,75716,76556,77562,78363,78906
157,06,001,00674,00000,00000,1,A,Albany city,California,18539,18543,18575,18763,19008,19236,19477,19669,19688
157,06,001,06000,00000,00000,1,A,Berkeley city,California,112580,112489,112914,114026,115415,117045,118754,120613,121240
157,06,001,20018,00000,00000,1,A,Dublin city,California,46036,46036,45913,46835,48747,52081,54592,57514,59583
157,06,001,22594,00000,00000,1,A,Emeryville city,California,10080,10013,10030,10129,10269,10787,11216,11653,11671
157,06,001,26000,00000,00000,1,A,Fremont city,California,214089,214079,214657,217553,221685,225029,228425,231421,233136
157,06,001,33000,00000,00000,1,A,Hayward city,California,144186,144372,144845,146983,149517,151847,154412,157763,158937
157,06,001,41992,00000,00000,1,A,Livermore city,California,80968,81108,81321,82332,83612,85217,86748,87826,89115
157,06,001,50916,00000,00000,1,A,Newark city,California,42573,42573,42647,43050,43583,44124,44666,45184,45810
157,06,001,53000,00000,00000,1,A,Oakland city,California,390724,390905,391724,396515,401704,407205,413313,417870,420005
157,06,001,56938,00000,00000,1,A,Piedmont city,California,10667,10686,10707,10814,10950,11087,11227,11338,11353
157,06,001,57792,00000,00000,1,A,Pleasanton city,California,70285,70273,70406,71181,72174,74098,77509,79185,82270
157,06,001,68084,00000,00000,1,A,San Leandro city,California,84950,84952,85136,85961,87054,88141,89233,90414,90465
157,06,001,81204,00000,00000,1,A,Union City city,California,69516,69524,69654,70642,71718,72620,73523,74246,75322
157,06,001,99990,00000,00000,1,F,Balance of Alameda County,California,141266,140896,141160,142505,144390,146153,148211,149688,150203
050,06,003,00000,00000,00000,1,A,Alpine County,California,1175,1175,1160,1109,1123,1141,1104,1106,1071
050,06,005,00000,00000,00000,0,A,Amador County,California,38091,38091,37869,37524,37089,36576,36739,37026,37383
157,06,005,01514,00000,00000,1,A,Amador City city,California,185,185,185,185,184,183,185,189,191
157,06,005,36672,00000,00000,1,A,Ione city,California,7918,7920,7748,7561,7323,6961,6983,7002,7027
157,06,005,36980,00000,00000,1,A,Jackson city,California,4651,4666,4650,4616,4599,4585,4605,4653,4678
